merchant_id,merchant_name,merchant_category,mcc_code,channel,avg_transaction,risk_level,fraud_weight,settlement_type,city,state,latitude,longitude,accepts_upi,accepts_card,accepts_net_banking,merchant_since,is_active
MER003768,Netflix Coimbatore Hub,Streaming,4899,Online,649,Low,2,Recurring,Coimbatore,Tamil Nadu,11.0168,76.9558,True,True,True,2016-10-16,False
MER003769,Reliance Fresh Visakhapatnam Retail,Grocery,5411,Offline,1200,Low,2,T+1,Visakhapatnam,Andhra Pradesh,17.6868,83.2185,True,True,False,2021-07-21,True
MER003770,Flipkart Mumbai Retail,E-Commerce,5942,Online,2200,Low,5,T+1,Mumbai,Maharashtra,19.076,72.8777,True,True,True,2024-03-26,True
MER003771,Spotify Indore Center,Streaming,4899,Online,119,Low,2,Recurring,Indore,Madhya Pradesh,22.7196,75.8577,True,True,True,2017-05-09,True
MER003772,Bharat Petroleum Bhubaneswar Retail,Fuel,5541,Offline,3100,Medium,8,T+1,Bhubaneswar,Odisha,20.2961,85.8245,True,True,True,2017-07-19,True
MER003773,OYO Chandigarh Center,Hotels,7011,Online,3500,Medium,10,T+2,Chandigarh,Chandigarh,30.7333,76.7794,True,True,True,2016-10-28,True
MER003774,Indian Oil Vijayawada Center,Fuel,5541,Offline,3000,Medium,8,T+1,Vijayawada,Andhra Pradesh,16.5062,80.648,True,True,True,2024-05-27,True
MER003775,OYO Warangal Center,Hotels,7011,Online,3500,Medium,10,T+2,Warangal,Telangana,17.9689,79.5941,True,True,True,2021-04-24,True
MER003776,IRCTC Kochi Outlet,Travel,4112,Online,1800,Low,3,T+1,Kochi,Kerala,9.9312,76.2673,True,True,True,2024-09-26,True
MER003777,Indian Oil Bhopal Center,Fuel,5541,Offline,3000,Medium,8,T+1,Bhopal,Madhya Pradesh,23.2599,77.4126,True,False,False,2017-01-16,True
MER003778,Apple App Store Bhubaneswar Store,App Store,5815,Online,1200,Medium,8,Instant,Bhubaneswar,Odisha,20.2961,85.8245,True,True,True,2016-11-11,True
MER003779,Apollo Pharmacy Nagpur Store,Pharmacy,5912,Offline,900,Low,2,T+1,Nagpur,Maharashtra,21.1458,79.0882,True,True,False,2015-11-13,True
MER003780,Uber Bhopal Hub,Ride Sharing,4121,Online,350,Low,4,T+1,Bhopal,Madhya Pradesh,23.2599,77.4126,True,False,True,2015-09-28,True
MER003781,Rolex Boutique Kolkata Retail,Luxury,5944,Offline,450000,High,40,T+3,Kolkata,West Bengal,22.5726,88.3639,True,True,True,2018-03-28,True
MER003782,Tanishq Jaipur Center,Jewellery,5094,Offline,75000,High,30,T+2,Jaipur,Rajasthan,26.9124,75.7873,True,True,False,2021-10-12,True
MER003783,Amazon India Chennai Mart,E-Commerce,5942,Online,2500,Low,5,T+1,Chennai,Tamil Nadu,13.0827,80.2707,False,True,True,2024-07-17,True
MER003784,Air India Ahmedabad Point,Airlines,4511,Online,8500,Medium,10,T+2,Ahmedabad,Gujarat,23.0225,72.5714,True,True,True,2017-03-27,True
MER003785,Flipkart Jaipur Hub,E-Commerce,5942,Online,2200,Low,5,T+1,Jaipur,Rajasthan,26.9124,75.7873,True,True,True,2016-12-08,True
MER003786,Apple App Store Chennai Retail,App Store,5815,Online,1200,Medium,8,Instant,Chennai,Tamil Nadu,13.0827,80.2707,True,True,True,2021-12-09,True
MER003787,Apple App Store Nagpur Store,App Store,5815,Online,1200,Medium,8,Instant,Nagpur,Maharashtra,21.1458,79.0882,False,True,True,2015-02-05,True
MER003788,NGO Donation Delhi Retail,Charity,8398,Online,1200,Medium,10,T+1,Delhi,Delhi,28.6139,77.209,True,True,True,2025-04-21,True
MER003789,BookMyShow Indore Outlet,Entertainment,7922,Online,700,Low,3,T+1,Indore,Madhya Pradesh,22.7196,75.8577,True,True,False,2016-09-07,True
MER003790,Bharat Petroleum Warangal Center,Fuel,5541,Offline,3100,Medium,8,T+1,Warangal,Telangana,17.9689,79.5941,True,True,True,2026-01-04,True
MER003791,Uber Ahmedabad Hub,Ride Sharing,4121,Online,350,Low,4,T+1,Ahmedabad,Gujarat,23.0225,72.5714,True,True,True,2016-10-14,True
MER003792,Uber Kochi Point,Ride Sharing,4121,Online,350,Low,4,T+1,Kochi,Kerala,9.9312,76.2673,True,False,True,2023-07-02,True
MER003793,NGO Donation Hyderabad Outlet,Charity,8398,Online,1200,Medium,10,T+1,Hyderabad,Telangana,17.385,78.4867,True,True,True,2021-05-15,True
MER003794,IRCTC Bhopal Retail,Travel,4112,Online,1800,Low,3,T+1,Bhopal,Madhya Pradesh,23.2599,77.4126,True,True,True,2022-06-08,True
MER003795,Airtel Recharge Lucknow Hub,Telecom,4814,Online,499,Low,2,Instant,Lucknow,Uttar Pradesh,26.8467,80.9462,True,True,True,2020-09-05,True
MER003796,IRCTC Coimbatore Services,Travel,4112,Online,1800,Low,3,T+1,Coimbatore,Tamil Nadu,11.0168,76.9558,True,True,True,2026-02-22,True
MER003797,BookMyShow Nagpur Retail,Entertainment,7922,Online,700,Low,3,T+1,Nagpur,Maharashtra,21.1458,79.0882,True,True,True,2016-06-16,True
MER003798,Steam Visakhapatnam Point,Gaming,5816,Online,1800,Medium,12,Instant,Visakhapatnam,Andhra Pradesh,17.6868,83.2185,True,True,True,2023-01-19,True
MER003799,Swiggy Nagpur Outlet,Food Delivery,5812,Online,450,Low,3,T+1,Nagpur,Maharashtra,21.1458,79.0882,True,False,True,2016-04-23,True
MER003800,Netflix Visakhapatnam Retail,Streaming,4899,Online,649,Low,2,Recurring,Visakhapatnam,Andhra Pradesh,17.6868,83.2185,True,True,True,2024-09-14,True
MER003801,OYO Indore Hub,Hotels,7011,Online,3500,Medium,10,T+2,Indore,Madhya Pradesh,22.7196,75.8577,True,True,True,2018-04-08,True
MER003802,Apollo Pharmacy Kochi Mart,Pharmacy,5912,Offline,900,Low,2,T+1,Kochi,Kerala,9.9312,76.2673,True,True,True,2023-09-28,True
MER003803,HP Petrol Lucknow Services,Fuel,5541,Offline,3200,Medium,8,T+1,Lucknow,Uttar Pradesh,26.8467,80.9462,True,True,True,2015-03-07,True
MER003804,Spotify Bhubaneswar Store,Streaming,4899,Online,119,Low,2,Recurring,Bhubaneswar,Odisha,20.2961,85.8245,True,True,True,2021-02-26,True
MER003805,OYO Chennai Center,Hotels,7011,Online,3500,Medium,10,T+2,Chennai,Tamil Nadu,13.0827,80.2707,True,True,True,2024-06-10,True
MER003806,Rapido Mumbai Outlet,Ride Sharing,4121,Online,180,Low,4,T+1,Mumbai,Maharashtra,19.076,72.8777,True,True,True,2017-04-20,True
MER003807,Flipkart Bhubaneswar Store,E-Commerce,5942,Online,2200,Low,5,T+1,Bhubaneswar,Odisha,20.2961,85.8245,True,False,True,2016-04-28,True
MER003808,Air India Warangal Retail,Airlines,4511,Online,8500,Medium,10,T+2,Warangal,Telangana,17.9689,79.5941,True,True,True,2024-02-22,True
MER003809,Airtel Recharge Delhi Retail,Telecom,4814,Online,499,Low,2,Instant,Delhi,Delhi,28.6139,77.209,True,True,True,2018-02-20,True
MER003810,Crypto Exchange Chandigarh Mart,Crypto,6051,Online,50000,Very High,50,Instant,Chandigarh,Chandigarh,30.7333,76.7794,True,True,True,2021-03-25,True
MER003811,HP Petrol Bengaluru Mart,Fuel,5541,Offline,3200,Medium,8,T+1,Bengaluru,Karnataka,12.9716,77.5946,True,True,True,2021-08-31,True
MER003812,BookMyShow Warangal Outlet,Entertainment,7922,Online,700,Low,3,T+1,Warangal,Telangana,17.9689,79.5941,True,True,True,2025-02-22,True
MER003813,DMart Bhopal Retail,Supermarket,5411,Offline,2200,Low,2,T+1,Bhopal,Madhya Pradesh,23.2599,77.4126,True,True,True,2017-08-03,True
MER003814,Amazon India Bengaluru Services,E-Commerce,5942,Online,2500,Low,5,T+1,Bengaluru,Karnataka,12.9716,77.5946,True,True,False,2022-01-19,True
MER003815,HP Petrol Hyderabad Point,Fuel,5541,Offline,3200,Medium,8,T+1,Hyderabad,Telangana,17.385,78.4867,True,True,True,2017-12-11,True
MER003816,PayPal Merchant Indore Store,International,4829,Online,15000,High,35,Instant,Indore,Madhya Pradesh,22.7196,75.8577,True,True,True,2023-01-23,True
MER003817,Amazon India Mumbai Store,E-Commerce,5942,Online,2500,Low,5,T+1,Mumbai,Maharashtra,19.076,72.8777,True,True,True,2017-11-11,True
MER003818,Jio Recharge Bengaluru Store,Telecom,4814,Online,399,Low,2,Instant,Bengaluru,Karnataka,12.9716,77.5946,True,True,True,2021-06-14,True
MER003819,Airtel Recharge Visakhapatnam Services,Telecom,4814,Online,499,Low,2,Instant,Visakhapatnam,Andhra Pradesh,17.6868,83.2185,True,True,True,2017-10-31,True
MER003820,Spotify Bengaluru Retail,Streaming,4899,Online,119,Low,2,Recurring,Bengaluru,Karnataka,12.9716,77.5946,True,True,True,2024-03-12,True
MER003821,Zomato Chennai Outlet,Food Delivery,5812,Online,500,Low,3,T+1,Chennai,Tamil Nadu,13.0827,80.2707,True,True,True,2018-12-06,True
MER003822,Steam Kochi Center,Gaming,5816,Online,1800,Medium,12,Instant,Kochi,Kerala,9.9312,76.2673,True,True,True,2015-07-24,True
MER003823,Crypto Exchange Delhi Center,Crypto,6051,Online,50000,Very High,50,Instant,Delhi,Delhi,28.6139,77.209,True,True,True,2018-04-10,True
MER003824,Apple App Store Jaipur Point,App Store,5815,Online,1200,Medium,8,Instant,Jaipur,Rajasthan,26.9124,75.7873,True,True,True,2024-01-11,True
MER003825,Spotify Bhubaneswar Store,Streaming,4899,Online,119,Low,2,Recurring,Bhubaneswar,Odisha,20.2961,85.8245,True,True,True,2022-09-22,True
MER003826,IRCTC Bhopal Services,Travel,4112,Online,1800,Low,3,T+1,Bhopal,Madhya Pradesh,23.2599,77.4126,True,True,True,2021-03-29,True
MER003827,Reliance Fresh Mumbai Store,Grocery,5411,Offline,1200,Low,2,T+1,Mumbai,Maharashtra,19.076,72.8777,True,True,True,2016-02-05,True
MER003828,Reliance Fresh Nagpur Services,Grocery,5411,Offline,1200,Low,2,T+1,Nagpur,Maharashtra,21.1458,79.0882,True,True,True,2024-08-16,True
MER003829,BookMyShow Thiruvananthapuram Retail,Entertainment,7922,Online,700,Low,3,T+1,Thiruvananthapuram,Kerala,8.5241,76.9366,True,True,True,2020-05-24,True
MER003830,Airtel Recharge Chennai Outlet,Telecom,4814,Online,499,Low,2,Instant,Chennai,Tamil Nadu,13.0827,80.2707,True,True,True,2022-02-20,True
MER003831,OYO Bengaluru Hub,Hotels,7011,Online,3500,Medium,10,T+2,Bengaluru,Karnataka,12.9716,77.5946,True,True,True,2016-07-20,True
MER003832,Rapido Bhubaneswar Store,Ride Sharing,4121,Online,180,Low,4,T+1,Bhubaneswar,Odisha,20.2961,85.8245,True,True,True,2021-04-15,True
MER003833,Apple App Store Jaipur Hub,App Store,5815,Online,1200,Medium,8,Instant,Jaipur,Rajasthan,26.9124,75.7873,True,True,True,2023-12-03,True
MER003834,BookMyShow Thiruvananthapuram Outlet,Entertainment,7922,Online,700,Low,3,T+1,Thiruvananthapuram,Kerala,8.5241,76.9366,True,True,False,2019-01-17,True
MER003835,Rapido Visakhapatnam Store,Ride Sharing,4121,Online,180,Low,4,T+1,Visakhapatnam,Andhra Pradesh,17.6868,83.2185,True,True,True,2018-02-27,True
MER003836,Apollo Pharmacy Thiruvananthapuram Mart,Pharmacy,5912,Offline,900,Low,2,T+1,Thiruvananthapuram,Kerala,8.5241,76.9366,True,True,True,2021-02-21,True
MER003837,Spotify Vijayawada Mart,Streaming,4899,Online,119,Low,2,Recurring,Vijayawada,Andhra Pradesh,16.5062,80.648,True,True,True,2023-12-08,True
MER003838,Apple App Store Bhubaneswar Services,App Store,5815,Online,1200,Medium,8,Instant,Bhubaneswar,Odisha,20.2961,85.8245,True,True,True,2015-08-24,True
MER003839,NGO Donation Visakhapatnam Point,Charity,8398,Online,1200,Medium,10,T+1,Visakhapatnam,Andhra Pradesh,17.6868,83.2185,True,True,True,2018-09-09,True
MER003840,BookMyShow Thiruvananthapuram Store,Entertainment,7922,Online,700,Low,3,T+1,Thiruvananthapuram,Kerala,8.5241,76.9366,True,True,True,2018-03-28,True
MER003841,Indian Oil Bhubaneswar Services,Fuel,5541,Offline,3000,Medium,8,T+1,Bhubaneswar,Odisha,20.2961,85.8245,True,True,True,2019-12-26,True
MER003842,HP Petrol Warangal Services,Fuel,5541,Offline,3200,Medium,8,T+1,Warangal,Telangana,17.9689,79.5941,True,False,True,2023-09-05,True
MER003843,Reliance Fresh Bhubaneswar Outlet,Grocery,5411,Offline,1200,Low,2,T+1,Bhubaneswar,Odisha,20.2961,85.8245,True,True,True,2023-10-19,True
MER003844,Spotify Coimbatore Retail,Streaming,4899,Online,119,Low,2,Recurring,Coimbatore,Tamil Nadu,11.0168,76.9558,True,True,True,2018-07-09,True
MER003845,Spotify Nagpur Mart,Streaming,4899,Online,119,Low,2,Recurring,Nagpur,Maharashtra,21.1458,79.0882,True,True,True,2018-12-19,True
MER003846,Uber Thiruvananthapuram Services,Ride Sharing,4121,Online,350,Low,4,T+1,Thiruvananthapuram,Kerala,8.5241,76.9366,True,True,False,2023-07-31,True
MER003847,Apple App Store Ahmedabad Point,App Store,5815,Online,1200,Medium,8,Instant,Ahmedabad,Gujarat,23.0225,72.5714,True,True,True,2017-10-30,True
MER003848,NGO Donation Delhi Store,Charity,8398,Online,1200,Medium,10,T+1,Delhi,Delhi,28.6139,77.209,True,True,True,2018-07-09,True
MER003849,Amazon India Indore Outlet,E-Commerce,5942,Online,2500,Low,5,T+1,Indore,Madhya Pradesh,22.7196,75.8577,True,False,True,2019-02-24,True
MER003850,Google Play Kochi Hub,App Store,5815,Online,800,Medium,8,Instant,Kochi,Kerala,9.9312,76.2673,True,True,True,2020-05-14,True
MER003851,Air India Warangal Center,Airlines,4511,Online,8500,Medium,10,T+2,Warangal,Telangana,17.9689,79.5941,True,True,True,2016-11-25,True
MER003852,Swiggy Bhubaneswar Store,Food Delivery,5812,Online,450,Low,3,T+1,Bhubaneswar,Odisha,20.2961,85.8245,True,True,True,2022-08-30,True
MER003853,Tanishq Chennai Hub,Jewellery,5094,Offline,75000,High,30,T+2,Chennai,Tamil Nadu,13.0827,80.2707,True,True,True,2021-04-19,True
MER003854,Swiggy Hyderabad Retail,Food Delivery,5812,Online,450,Low,3,T+1,Hyderabad,Telangana,17.385,78.4867,True,True,False,2021-12-07,True
MER003855,Crypto Exchange Kochi Point,Crypto,6051,Online,50000,Very High,50,Instant,Kochi,Kerala,9.9312,76.2673,True,True,False,2020-02-02,True
MER003856,DMart Delhi Services,Supermarket,5411,Offline,2200,Low,2,T+1,Delhi,Delhi,28.6139,77.209,True,False,True,2020-04-03,True
MER003857,Air India Chandigarh Hub,Airlines,4511,Online,8500,Medium,10,T+2,Chandigarh,Chandigarh,30.7333,76.7794,True,True,False,2016-09-10,True
MER003858,Croma Delhi Hub,Electronics,5732,Offline,18000,Medium,15,T+2,Delhi,Delhi,28.6139,77.209,True,True,True,2024-12-15,True
MER003859,NGO Donation Chennai Retail,Charity,8398,Online,1200,Medium,10,T+1,Chennai,Tamil Nadu,13.0827,80.2707,True,False,True,2017-05-05,True
MER003860,Airtel Recharge Vijayawada Point,Telecom,4814,Online,499,Low,2,Instant,Vijayawada,Andhra Pradesh,16.5062,80.648,True,True,True,2024-08-07,True
MER003861,Spotify Thiruvananthapuram Services,Streaming,4899,Online,119,Low,2,Recurring,Thiruvananthapuram,Kerala,8.5241,76.9366,True,True,False,2024-05-17,True
MER003862,Apollo Pharmacy Indore Store,Pharmacy,5912,Offline,900,Low,2,T+1,Indore,Madhya Pradesh,22.7196,75.8577,True,True,True,2022-03-15,True
MER003863,DMart Kochi Store,Supermarket,5411,Offline,2200,Low,2,T+1,Kochi,Kerala,9.9312,76.2673,True,True,True,2016-05-05,True
MER003864,Airtel Recharge Bengaluru Center,Telecom,4814,Online,499,Low,2,Instant,Bengaluru,Karnataka,12.9716,77.5946,True,True,True,2024-11-28,True
MER003865,Indian Oil Thiruvananthapuram Point,Fuel,5541,Offline,3000,Medium,8,T+1,Thiruvananthapuram,Kerala,8.5241,76.9366,True,True,True,2018-05-23,True
MER003866,PayPal Merchant Bengaluru Point,International,4829,Online,15000,High,35,Instant,Bengaluru,Karnataka,12.9716,77.5946,True,True,True,2018-02-04,True
MER003867,Uber Lucknow Outlet,Ride Sharing,4121,Online,350,Low,4,T+1,Lucknow,Uttar Pradesh,26.8467,80.9462,True,True,True,2026-03-03,True
MER003868,Uber Indore Outlet,Ride Sharing,4121,Online,350,Low,4,T+1,Indore,Madhya Pradesh,22.7196,75.8577,True,True,True,2015-11-25,True
MER003869,Reliance Fresh Jaipur Center,Grocery,5411,Offline,1200,Low,2,T+1,Jaipur,Rajasthan,26.9124,75.7873,True,True,False,2018-05-01,True
MER003870,Croma Bhopal Retail,Electronics,5732,Offline,18000,Medium,15,T+2,Bhopal,Madhya Pradesh,23.2599,77.4126,True,True,True,2026-04-07,True
MER003871,Spotify Kolkata Hub,Streaming,4899,Online,119,Low,2,Recurring,Kolkata,West Bengal,22.5726,88.3639,True,True,True,2020-10-13,True
MER003872,OYO Delhi Center,Hotels,7011,Online,3500,Medium,10,T+2,Delhi,Delhi,28.6139,77.209,True,True,True,2016-08-09,True
MER003873,Indian Oil Bhopal Services,Fuel,5541,Offline,3000,Medium,8,T+1,Bhopal,Madhya Pradesh,23.2599,77.4126,True,True,True,2017-02-11,True
MER003874,Spotify Hyderabad Outlet,Streaming,4899,Online,119,Low,2,Recurring,Hyderabad,Telangana,17.385,78.4867,True,True,True,2022-12-02,True
MER003875,Netflix Bhubaneswar Hub,Streaming,4899,Online,649,Low,2,Recurring,Bhubaneswar,Odisha,20.2961,85.8245,True,True,True,2019-12-10,True
MER003876,Jio Recharge Warangal Services,Telecom,4814,Online,399,Low,2,Instant,Warangal,Telangana,17.9689,79.5941,True,True,True,2021-04-09,True
MER003877,Bharat Petroleum Mumbai Services,Fuel,5541,Offline,3100,Medium,8,T+1,Mumbai,Maharashtra,19.076,72.8777,True,True,True,2023-03-13,True
MER003878,Airtel Recharge Mumbai Services,Telecom,4814,Online,499,Low,2,Instant,Mumbai,Maharashtra,19.076,72.8777,True,True,True,2024-03-18,True
MER003879,Google Play Ahmedabad Point,App Store,5815,Online,800,Medium,8,Instant,Ahmedabad,Gujarat,23.0225,72.5714,True,True,True,2021-04-01,True
MER003880,DMart Bengaluru Outlet,Supermarket,5411,Offline,2200,Low,2,T+1,Bengaluru,Karnataka,12.9716,77.5946,True,True,True,2024-02-15,True
MER003881,Croma Kochi Services,Electronics,5732,Offline,18000,Medium,15,T+2,Kochi,Kerala,9.9312,76.2673,True,True,True,2024-05-23,True
MER003882,NGO Donation Chandigarh Services,Charity,8398,Online,1200,Medium,10,T+1,Chandigarh,Chandigarh,30.7333,76.7794,True,True,True,2024-06-16,True
MER003883,Apple App Store Delhi Point,App Store,5815,Online,1200,Medium,8,Instant,Delhi,Delhi,28.6139,77.209,True,True,True,2020-03-10,True
MER003884,Zomato Visakhapatnam Store,Food Delivery,5812,Online,500,Low,3,T+1,Visakhapatnam,Andhra Pradesh,17.6868,83.2185,True,True,True,2021-01-15,True
MER003885,NGO Donation Chennai Retail,Charity,8398,Online,1200,Medium,10,T+1,Chennai,Tamil Nadu,13.0827,80.2707,True,True,True,2023-04-30,True
MER003886,Swiggy Lucknow Mart,Food Delivery,5812,Online,450,Low,3,T+1,Lucknow,Uttar Pradesh,26.8467,80.9462,True,True,False,2025-05-08,True
MER003887,Bharat Petroleum Indore Store,Fuel,5541,Offline,3100,Medium,8,T+1,Indore,Madhya Pradesh,22.7196,75.8577,True,True,True,2025-05-26,True
MER003888,HP Petrol Pune Mart,Fuel,5541,Offline,3200,Medium,8,T+1,Pune,Maharashtra,18.5204,73.8567,True,True,True,2016-03-01,True
MER003889,Uber Bhubaneswar Center,Ride Sharing,4121,Online,350,Low,4,T+1,Bhubaneswar,Odisha,20.2961,85.8245,True,True,True,2021-07-25,True
MER003890,BookMyShow Nagpur Mart,Entertainment,7922,Online,700,Low,3,T+1,Nagpur,Maharashtra,21.1458,79.0882,True,True,True,2018-07-02,True
MER003891,HP Petrol Coimbatore Outlet,Fuel,5541,Offline,3200,Medium,8,T+1,Coimbatore,Tamil Nadu,11.0168,76.9558,True,True,True,2023-12-23,True
MER003892,Steam Thiruvananthapuram Point,Gaming,5816,Online,1800,Medium,12,Instant,Thiruvananthapuram,Kerala,8.5241,76.9366,True,True,True,2018-02-25,True
MER003893,Reliance Fresh Delhi Hub,Grocery,5411,Offline,1200,Low,2,T+1,Delhi,Delhi,28.6139,77.209,True,True,False,2018-05-26,True
MER003894,Air India Kochi Store,Airlines,4511,Online,8500,Medium,10,T+2,Kochi,Kerala,9.9312,76.2673,True,True,True,2026-04-16,True
MER003895,Amazon India Chandigarh Mart,E-Commerce,5942,Online,2500,Low,5,T+1,Chandigarh,Chandigarh,30.7333,76.7794,True,True,False,2019-07-26,True
MER003896,Rapido Kochi Center,Ride Sharing,4121,Online,180,Low,4,T+1,Kochi,Kerala,9.9312,76.2673,True,True,True,2015-07-07,True
MER003897,Apple App Store Bengaluru Mart,App Store,5815,Online,1200,Medium,8,Instant,Bengaluru,Karnataka,12.9716,77.5946,True,True,True,2026-03-09,True
MER003898,Indian Oil Indore Retail,Fuel,5541,Offline,3000,Medium,8,T+1,Indore,Madhya Pradesh,22.7196,75.8577,True,True,False,2020-09-05,True
MER003899,Apple App Store Chennai Outlet,App Store,5815,Online,1200,Medium,8,Instant,Chennai,Tamil Nadu,13.0827,80.2707,True,True,True,2015-07-16,True
MER003900,Croma Bengaluru Services,Electronics,5732,Offline,18000,Medium,15,T+2,Bengaluru,Karnataka,12.9716,77.5946,True,True,True,2016-03-01,True
MER003901,Indian Oil Thiruvananthapuram Center,Fuel,5541,Offline,3000,Medium,8,T+1,Thiruvananthapuram,Kerala,8.5241,76.9366,True,True,True,2017-02-05,True
MER003902,Crypto Exchange Jaipur Center,Crypto,6051,Online,50000,Very High,50,Instant,Jaipur,Rajasthan,26.9124,75.7873,True,True,False,2015-01-08,True
MER003903,IRCTC Warangal Services,Travel,4112,Online,1800,Low,3,T+1,Warangal,Telangana,17.9689,79.5941,True,True,True,2016-05-06,True
MER003904,Zomato Kolkata Store,Food Delivery,5812,Online,500,Low,3,T+1,Kolkata,West Bengal,22.5726,88.3639,True,True,True,2015-10-20,True
MER003905,NGO Donation Lucknow Retail,Charity,8398,Online,1200,Medium,10,T+1,Lucknow,Uttar Pradesh,26.8467,80.9462,True,True,True,2022-10-26,True
MER003906,Apple App Store Bhopal Services,App Store,5815,Online,1200,Medium,8,Instant,Bhopal,Madhya Pradesh,23.2599,77.4126,True,True,True,2017-04-24,True
MER003907,Rolex Boutique Chandigarh Center,Luxury,5944,Offline,450000,High,40,T+3,Chandigarh,Chandigarh,30.7333,76.7794,True,True,True,2016-02-14,True
MER003908,Spotify Chennai Store,Streaming,4899,Online,119,Low,2,Recurring,Chennai,Tamil Nadu,13.0827,80.2707,True,True,False,2023-07-22,True
MER003909,Apple App Store Delhi Retail,App Store,5815,Online,1200,Medium,8,Instant,Delhi,Delhi,28.6139,77.209,True,True,True,2015-10-23,True
MER003910,PayPal Merchant Chennai Store,International,4829,Online,15000,High,35,Instant,Chennai,Tamil Nadu,13.0827,80.2707,True,True,False,2017-04-21,True
MER003911,Spotify Chennai Center,Streaming,4899,Online,119,Low,2,Recurring,Chennai,Tamil Nadu,13.0827,80.2707,True,True,True,2023-03-16,True
MER003912,PayPal Merchant Kochi Hub,International,4829,Online,15000,High,35,Instant,Kochi,Kerala,9.9312,76.2673,True,True,False,2017-07-13,True
MER003913,Air India Ahmedabad Point,Airlines,4511,Online,8500,Medium,10,T+2,Ahmedabad,Gujarat,23.0225,72.5714,True,True,True,2019-07-13,True
